date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ,MA5,MA10,MA20,MA30,MA60,EMA12,EMA26,EMA50,BOLL_UPPER,BOLL_MID,BOLL_LOWER,BOLL_WIDTH,BOLL_PB,MACD,MACD_Signal,MACD_Histogram,K,D,J,RSI,MA_Signal,MA_Cross,BOLL_Signal,BOLL_Position,MACD_Cross,MACD_Position,KDJ_Cross,KDJ_Position,RSI_Signal,RSI_Position
2025-02-17,sh.600000,10.4400,10.4600,10.2000,10.2700,10.4100,52311132,538356330.5200,3,0.178200,1,-1.344900,0,6.660779,1.765449,1.236264,0.471006,10.378,10.279,10.227,10.341333333333333,10.5785,10.301789441719157,10.336479873784906,10.584645416655574,10.474182012631196,10.227,9.979817987368804,0.4943640252623922,0.5869804391150353,-0.03469043206574973,-0.07934812260138059,0.04465769053563086,59.739090143620025,60.52341664806043,58.17043713473922,47.104969585868865,1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-02-14,sh.600000,10.3500,10.4300,10.2500,10.4100,10.3100,56300581,581842513.4400,3,0.191800,1,0.969900,0,6.751578,1.789515,1.253117,0.477427,10.402,10.303,10.2265,10.340333333333335,10.547166666666666,10.31843721991621,10.341925809060099,10.577796576786728,10.47207344276094,10.2265,9.980926557239059,0.4911468855218821,0.8736153183685921,-0.02348858914388785,-0.06817621590988204,0.04468762676599419,61.620931890618486,60.88925506224645,63.084285547362555,52.37110955305681,1,0,0,MIDDLE,0,BULLISH,1,NEUTRAL,0,NEUTRAL
2025-02-13,sh.600000,10.3900,10.4400,10.3000,10.3100,10.4100,48454342,501218511.0600,3,0.165100,1,-0.960600,0,6.686722,1.772325,1.241079,0.472841,10.386,10.309999999999999,10.231,10.332333333333334,10.5165,10.317139186082949,10.339560934314905,10.567294750246072,10.479354585220381,10.231,9.982645414779618,0.4967091704407629,0.6590467917673005,-0.022421748231955974,-0.059025322374296835,0.03660357414234086,56.46523664502774,59.414582256506876,50.56654542206945,48.64566328629807,1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-02-12,sh.600000,10.3200,10.4200,10.2400,10.4100,10.3000,33100308,342797073.5200,3,0.112800,1,1.068000,0,6.751578,1.789515,1.253117,0.477427,10.38,10.333,10.2455,10.330333333333332,10.488666666666665,10.331425465147111,10.34477864288417,10.561126328667795,10.500345670533092,10.2455,9.990654329466908,0.5096913410661834,0.8227443488757248,-0.01335317773705924,-0.04989089344684932,0.03653771570979008,55.976824430018524,58.268662981010756,51.39314732803406,52.29985173966488,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-11,sh.600000,10.2900,10.3800,10.2300,10.3000,10.2700,34651727,356843469.5200,3,0.118100,1,0.292100,0,6.680236,1.770606,1.239875,0.472382,10.34,10.353,10.2545,10.319999999999999,10.465166666666669,10.326590778201401,10.341461706374231,10.550886080484744,10.503326720514684,10.2545,10.005673279485316,0.49765344102936737,0.591429087490858,-0.014870928172829423,-0.04288690039204534,0.028015972219215916,45.86489150035434,54.134072487458624,29.326529526145777,48.23406107666274,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-10,sh.600000,10.3200,10.4400,10.2300,10.2700,10.3400,41234671,426297964.4000,3,0.140500,1,-0.677000,0,6.660779,1.765449,1.236264,0.471006,10.34,10.359,10.263000000000002,10.308666666666666,10.439666666666666,10.317884504631955,10.336168246642806,10.539870940073579,10.500982750370005,10.263000000000002,10.025017249629999,0.4759655007400063,0.5147069482748532,-0.018283742010851256,-0.03796626871580652,0.019682526704955267,36.559500316475564,48.27588176379761,13.126737421831479,47.157330559107855,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-07,sh.600000,10.4300,10.4500,10.3000,10.3400,10.4300,45600119,472723880.7700,3,0.155400,1,-0.862900,0,6.706179,1.777482,1.244690,0.474217,10.326,10.364,10.273,10.304333333333334,10.418166666666666,10.32128688853473,10.33645208022482,10.532032863992264,10.505976167744318,10.273,10.040023832255681,0.46595233548863746,0.6437915316590016,-0.01516519169008923,-0.03340605331066306,0.018240861620573832,36.338812176795706,44.296858568130304,20.422719394126517,49.96403659287396,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-06,sh.600000,10.3800,10.5000,10.3000,10.4300,10.4100,38598431,400818916.7100,3,0.131500,1,0.192100,0,6.764550,1.792953,1.255524,0.478344,10.35,10.367999999999999,10.288,10.296666666666669,10.4025,10.338011982606309,10.343381555763722,10.528031575208253,10.520840582463823,10.288,10.055159417536178,0.4656811649276449,0.8049296615250966,-0.005369573157413043,-0.027798757280013058,0.022429184122600015,46.77489439237365,45.122870509544754,50.07894215803145,53.391747250522066,1,0,0,MIDDLE,0,BULLISH,1,NEUTRAL,0,NEUTRAL
2025-02-05,sh.600000,10.6600,10.6900,10.4000,10.4100,10.6500,51723455,542382244.5300,3,0.176200,1,-2.253500,0,6.751578,1.789515,1.253117,0.477427,10.35,10.364999999999998,10.296000000000001,10.288666666666666,10.389833333333334,10.349087062205339,10.34831625533678,10.5234028859844,10.534274498933671,10.296000000000001,10.057725501066331,0.47654899786734006,0.7392198924143659,0.0007708068685587932,-0.02208484445029869,0.022855651318857483,45.46897721396344,45.238239411017645,45.93045281985502,52.53054342219178,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-01-27,sh.600000,10.4200,10.7000,10.4000,10.6500,10.3900,59488208,632694603.2700,3,0.202700,1,2.502400,0,6.907234,1.830772,1.282007,0.488434,10.42,10.379999999999999,10.3235,10.289,10.384666666666666,10.395381360327594,10.370663199385907,10.528367478690894,10.591614272573992,10.3235,10.055385727426007,0.5362285451479849,1.1088821696537914,0.024718160941686662,-0.01272424337190162,0.03744240431358828,60.09988551852888,50.19212144685472,79.9154136618772,60.718660387909495,1,0,-1,UPPER,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-01-24,sh.600000,10.2600,10.4900,10.1700,10.3900,10.3100,72463834,752560118.1100,3,0.246900,1,0.775900,0,6.738607,1.786077,1.250709,0.476510,10.443999999999999,10.392,10.3355,10.282,10.377333333333333,10.394553458738734,10.372095554986952,10.522941303055958,10.592156641408192,10.3355,10.078843358591808,0.5133132828163838,0.6061729782268189,0.022457903751782027,-0.0056878139471648916,0.02814571769894692,53.903068333107356,51.42910374227227,58.850997514777546,50.5466080734812,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-01-23,sh.600000,10.1100,10.3700,10.0600,10.3100,10.0300,65580692,670951809.4200,3,0.223400,1,2.791600,0,6.686722,1.772325,1.241079,0.472841,10.437999999999999,10.382000000000001,10.3425,10.278333333333334,10.370166666666668,10.381545234317391,10.367495884247177,10.514590663720432,10.58752416636987,10.3425,10.09747583363013,0.4900483327397396,0.4336800110750314,0.014049350070214572,-0.0017403811436889987,0.01578973121390357,48.9562122220716,50.60480656887205,45.6590235284707,47.88823136107793,1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-01-22,sh.600000,10.3300,10.3800,10.0100,10.0300,10.3700,58374206,589944613.7000,3,0.198900,1,-3.278700,0,6.505123,1.724192,1.207374,0.459999,10.358,10.354000000000001,10.332,10.271999999999998,10.360833333333334,10.327461352114716,10.342496189117757,10.495587108280414,10.611141541157863,10.332,10.052858458842138,0.5582830823157252,-0.04094420835272894,-0.01503483700304109,-0.004399272315559417,-0.010635564687481672,33.60365838959361,44.93775717577924,10.93546081722235,39.96568948010384,1,0,1,LOWER,-1,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-01-21,sh.600000,10.3600,10.4800,10.2700,10.3700,10.3700,30852134,320946733.2000,3,0.105100,1,0.000000,0,6.725636,1.782639,1.248301,0.475593,10.35,10.35,10.3415,10.280333333333333,10.354666666666667,10.334005759481682,10.344533508442368,10.490662123641966,10.611648107526198,10.3415,10.071351892473801,0.5402962150523969,0.5527488425904213,-0.010527748960685201,-0.005624967644584575,-0.004902781316100627,39.79374327422181,43.2230858752601,32.93505807214524,50.643569944429906,1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-01-20,sh.600000,10.3200,10.4500,10.2300,10.3700,10.2700,37442622,388948241.4700,3,0.127600,1,0.973700,0,6.725636,1.782639,1.248301,0.475593,10.294,10.357,10.355,10.288666666666666,10.349666666666668,10.339543334946038,10.346419915224415,10.485930275656006,10.600163747642021,10.355,10.10983625235798,0.49032749528404196,0.530591798633094,-0.006876580278376565,-0.005875290171342973,-0.0010012901070335922,43.92046653064061,43.455546093720265,44.850307404481285,50.643569944429906,-1,-1,0,MIDDLE,0,BEARISH,1,NEUTRAL,0,NEUTRAL
2025-01-17,sh.600000,10.2500,10.3000,10.0800,10.2700,10.2100,41663218,426549432.1800,3,0.141900,1,0.587700,0,6.660779,1.765449,1.236264,0.471006,10.27,10.357,10.358,10.294333333333334,10.342333333333332,10.328844360338955,10.340759180763346,10.477462421708712,10.597085978809181,10.358,10.11891402119082,0.4781719576183612,0.3159657867887026,-0.011914820424390626,-0.007083196221952503,-0.004831624202438123,41.84069749385702,42.917263227099184,39.6875660273727,47.746760747776655,-1,0,0,MIDDLE,0,BEARISH,-1,NEUTRAL,0,NEUTRAL
